"","NUTS_ID","STAT_LEVL_","SHAPE_AREA","SHAPE_LEN","lon","lat"
"794","BE231",3,0.0604482176911,1.57391473205,3.948904190313,50.8747918338512
"795","BE232",3,0.0445003921327,1.25221920828,4.03485313716445,51.0384505406615
"796","BE233",3,0.0432366115558,1.33128700841,3.59167576705001,51.2207643762209
"797","BG412",3,0.776417195029,8.43914281047,23.6073940210475,42.7057935027673
"798","BG413",3,0.697878483665,4.54600651013,23.4383530221416,41.7243275873513
"799","BG414",3,0.262677972404,2.88010339713,22.8546232990339,42.6219843829286
"800","BG415",3,0.333025711608,3.79902393143,22.8871342550105,42.2589352944144
"801","CH033",3,0.167592194484,3.16673159143,8.15726172320664,47.4095789905775
"802","CH040",3,0.205778172097,2.74781237778,8.65554808462788,47.4122980132595
"803","CH051",3,0.0812435501926,1.57605529133,9.0648730618738,46.9801851866147
"804","CH052",3,0.0353707922632,1.65281106929,8.56497296705042,47.7216594768105
"805","CH053",3,0.028489872185,1.51576451031,9.36741414596428,47.3661061449802
"806","CH054",3,0.0205357879227,0.97326020289,9.4017586566713,47.3079401134227
"807","CH055",3,0.241630263607,4.58385455235,9.29510295604335,47.2531251920184
"808","DE21E",3,0.0969873782494,1.80855315262,10.9488800623897,48.0239793381825
"809","DE21F",3,0.103491264422,1.97626079271,11.8080884963475,47.7416752187989
"810","DE21G",3,0.0973787203675,2.06490139065,12.3817282273542,48.2393101887449
"811","DE21H",3,0.0801456360965,2.46387526233,11.6308117330999,48.0743251070774
"812","DE21I",3,0.0905023069665,1.84872023043,11.1975177501545,48.6635026880443
"813","DE21J",3,0.092641749011,1.91369221121,11.5245697190404,48.5967422697285
"814","DE21K",3,0.173700581738,3.40646538626,12.1601581257154,47.8776321712761
"815","DE21L",3,0.058692248827,1.33742306935,11.2821948426391,48.0056845732231
"816","DE21M",3,0.184505879722,2.87521622854,12.5788804123669,47.8944091188403
"817","BE234",3,0.121553349989,2.35186879549,3.66356334010293,51.0611447610556
"818","BE235",3,0.0541621811487,1.42057338586,3.63838608218925,50.8329461939149
"819","BE236",3,0.0619309289188,1.43479104801,4.14288770045341,51.1946168340661
"820","BE241",3,0.121115649018,3.29386879334,4.2726293775645,50.8510669499301
"821","BE242",3,0.149559325744,2.82389979021,4.84795288106836,50.8901350039717
"822","BE251",3,0.0852358749868,1.4736809128,3.2205203356617,51.202732629766
"823","BE252",3,0.046739088594,1.17863193775,2.88128385336203,51.0212779621904
"824","BE253",3,0.0704871224317,1.76737741141,2.85193657943805,50.8498083249079
"825","BE254",3,0.051980215733,1.26156715763,3.31828064329294,50.8204119389875
"826","BE255",3,0.0375905694401,1.17438657397,2.95313929994772,51.1762201664098
"827","BE256",3,0.0346517649783,1.09904350792,3.1164469034234,50.9402114089782
"828","BE257",3,0.0427684076902,1.09913393394,3.31245035108301,50.9993215768017
"829","BG421",3,0.650896777467,5.08509747188,24.8149335470034,42.2575421967419
"830","BG422",3,0.599529136468,5.53449519671,25.9279273255839,41.8513796048277
"831","BG423",3,0.484301204693,3.91096079638,24.1469945635565,42.1391316759213
"832","BG424",3,0.346871939753,4.37774758578,24.6601042715211,41.6299261019248
"833","CH056",3,0.835345227024,7.2148409767,9.62945078730594,46.6559885404659
"834","CH057",3,0.118720702705,2.62292188511,9.08995784264368,47.5687654047692
"835","CH061",3,0.176915129243,2.80356721963,8.10934999142219,47.0676513732941
"836","CH062",3,0.126550961955,2.11930091253,8.62821428472448,46.7716160555663
"837","CH063",3,0.107632315812,2.02965893233,8.75599735304208,47.0616072367733
"838","CH064",3,0.0580688051667,1.6308200861,8.2086398117353,46.8585731672758
"839","CH065",3,0.032554876702,1.40218548829,8.40576237668768,46.9261400874699
"840","CH066",3,0.0282875842124,0.851472849386,8.53716598884226,47.1572517283692
"841","DE21N",3,0.115806955986,2.34508134443,11.0491835271217,47.7879370303362
"842","DE221",3,0.00778714136216,0.660536184643,12.1569343288508,48.5441700514821
"843","DE222",3,0.00870589972717,0.542955956995,13.4162744988038,48.5816540162846
"844","DE223",3,0.00814112544658,0.473162077077,12.5745835039911,48.880972084164
"845","DE224",3,0.105416411074,1.84578136315,13.0009625356897,48.7795172024527
"846","DE225",3,0.120343793379,1.95923705099,13.5138151774551,48.8268397647297
"847","DE226",3,0.130367400354,2.3015287383,11.8566809147186,48.8255232048986
"848","DE227",3,0.164487018141,2.9684502421,12.1937188910795,48.5572658860944
"849","DE228",3,0.186620589812,3.18618049962,13.3665370143918,48.5588122907277
"850","DE229",3,0.119783054666,1.90689815359,13.0999455682601,49.0228368118857
"851","BE258",3,0.0358721850772,1.04453215547,2.67681915658789,51.0480335981015
"852","BE310",3,0.1393916757,2.69897404776,4.58399934760805,50.6691836351519
"853","BE321",3,0.0625134178289,1.78201410012,3.71227356011628,50.6258787945046
"854","BE322",3,0.0704702384222,1.53913028874,4.41457616283722,50.4588643781165
"855","BE323",3,0.0748588273816,1.50731132168,3.87186621280831,50.4450212974625
"856","BE324",3,0.0132095944325,0.941796965729,2.9310301769418,50.7520630879272
"857","BE325",3,0.0655059313851,1.8032922324,4.04505186591888,50.5979274976411
"858","BE326",3,0.118319291283,2.60544791817,4.25905292630762,50.2125962814134
"859","BE327",3,0.0773666822952,1.67054409316,3.44879068355308,50.615116227425
"860","BE331",3,0.0842286774481,2.20463323044,5.339698865534,50.4946587833903
"861","BG425",3,0.346147409825,3.65941714903,25.4256977110218,41.534977530313
"862","CY000",3,0.914825161332,6.51833915902,33.2250754398095,35.0496132821641
"863","CZ010",3,0.0626229309945,1.56632480608,14.4654617018331,50.0670449165629
"864","CZ020",3,1.38155043135,9.86969517594,14.5433794354198,50.0012177120708
"865","CH070",3,0.32902088368,3.44945380084,8.80915647106831,46.2952148343115
"866","DE111",3,0.0253689147053,0.900080225837,9.17281347830003,48.7742471295771
"867","DE112",3,0.0754747138692,1.75487161911,8.94248803514532,48.6781671717261
"868","DE113",3,0.0782675946063,1.75347070282,9.36984545639688,48.6482600706655
